Repository,Component Type,Ecosystem,Name,Version,Dependency Scope,Relationship,License,PURL or Reference,Metadata Source,Notes
workspace,library,npm,@tanstack/react-router,1.162.9,runtime,direct runtime dependency,MIT,pkg:npm/%40tanstack/react-router@1.162.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/react-router-devtools,1.162.9,runtime,direct runtime dependency,MIT,pkg:npm/%40tanstack/react-router-devtools@1.162.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/react-store,0.9.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40tanstack/react-store@0.9.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/router-core,1.162.9,build,transitive build dependency,MIT,pkg:npm/%40tanstack/router-core@1.162.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/router-devtools-core,1.162.9,runtime,transitive runtime dependency,MIT,pkg:npm/%40tanstack/router-devtools-core@1.162.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/router-generator,1.162.9,build,transitive build dependency,MIT,pkg:npm/%40tanstack/router-generator@1.162.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/router-plugin,1.162.9,build,direct build dependency,MIT,pkg:npm/%40tanstack/router-plugin@1.162.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/router-utils,1.161.4,build,transitive build dependency,MIT,pkg:npm/%40tanstack/router-utils@1.161.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/store,0.9.1,build,transitive build dependency,MIT,pkg:npm/%40tanstack/store@0.9.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/virtual-file-routes,1.161.4,build,transitive build dependency,MIT,pkg:npm/%40tanstack/virtual-file-routes@1.161.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tweenjs/tween.js,25.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40tweenjs/tween.js@25.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/babel__core,7.20.5,build,transitive build dependency,MIT,pkg:npm/%40types/babel__core@7.20.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/babel__generator,7.27.0,build,transitive build dependency,MIT,pkg:npm/%40types/babel__generator@7.27.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/babel__template,7.4.4,build,transitive build dependency,MIT,pkg:npm/%40types/babel__template@7.4.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/babel__traverse,7.28.0,build,transitive build dependency,MIT,pkg:npm/%40types/babel__traverse@7.28.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/debug,4.1.13,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/debug@4.1.13,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/estree-jsx,1.0.5,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/estree-jsx@1.0.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/geojson,7946.0.16,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/geojson@7946.0.16,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/hast,3.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/hast@3.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/leaflet,1.9.21,runtime,direct runtime dependency,MIT,pkg:npm/%40types/leaflet@1.9.21,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/mdast,4.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/mdast@4.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/ms,2.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/ms@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/parse-json,4.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/parse-json@4.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/prop-types,15.7.15,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/prop-types@15.7.15,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/react-transition-group,4.4.12,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/react-transition-group@4.4.12,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/trusted-types,2.0.7,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/trusted-types@2.0.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/unist,3.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/unist@3.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@types/unist,2.0.11,runtime,transitive runtime dependency,MIT,pkg:npm/%40types/unist@2.0.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@vitejs/plugin-react,5.1.4,build,direct build dependency,MIT,pkg:npm/%40vitejs/plugin-react@5.1.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@zip.js/zip.js,2.8.26,runtime,transitive runtime dependency,BSD-3-Clause,pkg:npm/%40zip.js/zip.js@2.8.26,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,acorn,8.16.0,build,transitive build dependency,MIT,pkg:npm/acorn@8.16.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,anser,2.3.5,runtime,transitive runtime dependency,MIT,pkg:npm/anser@2.3.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ansis,4.2.0,build,transitive build dependency,ISC,pkg:npm/ansis@4.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,anymatch,3.1.3,build,transitive build dependency,ISC,pkg:npm/anymatch@3.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,aria-hidden,1.2.6,runtime,transitive runtime dependency,MIT,pkg:npm/aria-hidden@1.2.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ast-types,0.16.1,build,transitive build dependency,MIT,pkg:npm/ast-types@0.16.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,autolinker,4.1.5,runtime,transitive runtime dependency,MIT,pkg:npm/autolinker@4.1.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,babel-dead-code-elimination,1.0.12,build,transitive build dependency,MIT,pkg:npm/babel-dead-code-elimination@1.0.12,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,babel-plugin-macros,3.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/babel-plugin-macros@3.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,babel-plugin-react-compiler,1.0.0,build,direct build dependency,MIT,pkg:npm/babel-plugin-react-compiler@1.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,base64-js,1.5.1,runtime,transitive runtime dependency,MIT,pkg:npm/base64-js@1.5.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,baseline-browser-mapping,2.10.0,build,transitive build dependency,Apache-2.0,pkg:npm/baseline-browser-mapping@2.10.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,binary-extensions,2.3.0,build,transitive build dependency,MIT,pkg:npm/binary-extensions@2.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,bitmap-sdf,1.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/bitmap-sdf@1.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,braces,3.0.3,build,transitive build dependency,MIT,pkg:npm/braces@3.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,browserslist,4.28.1,build,transitive build dependency,MIT,pkg:npm/browserslist@4.28.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,buffer,6.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/buffer@6.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,caniuse-lite,1.0.30001774,build,transitive build dependency,CC-BY-4.0,pkg:npm/caniuse-lite@1.0.30001774,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ccount,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/ccount@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,cesium,1.141.0,runtime,direct runtime dependency,Apache-2.0,pkg:npm/cesium@1.141.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,character-entities,2.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/character-entities@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,character-entities-html4,2.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/character-entities-html4@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,character-entities-legacy,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/character-entities-legacy@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,character-reference-invalid,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/character-reference-invalid@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,chokidar,3.6.0,build,transitive build dependency,MIT,pkg:npm/chokidar@3.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,classnames,2.5.1,runtime,transitive runtime dependency,MIT,pkg:npm/classnames@2.5.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,clean-set,1.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/clean-set@1.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,clsx,2.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/clsx@2.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,cm6-theme-basic-light,0.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/cm6-theme-basic-light@0.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,codemirror,6.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/codemirror@6.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,commander,2.20.3,runtime,transitive runtime dependency,MIT,pkg:npm/commander@2.20.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,compute-scroll-into-view,2.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/compute-scroll-into-view@2.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,convert-source-map,2.0.0,build,transitive build dependency,MIT,pkg:npm/convert-source-map@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,convert-source-map,1.9.0,runtime,transitive runtime dependency,MIT,pkg:npm/convert-source-map@1.9.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,cookie-es,2.0.0,build,transitive build dependency,MIT,pkg:npm/cookie-es@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,cosmiconfig,7.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/cosmiconfig@7.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,crelt,1.0.6,runtime,transitive runtime dependency,MIT,pkg:npm/crelt@1.0.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,d,1.0.2,runtime,transitive runtime dependency,ISC,pkg:npm/d@1.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,decode-named-character-reference,1.3.0,runtime,transitive runtime dependency,MIT,pkg:npm/decode-named-character-reference@1.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,dequal,2.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/dequal@2.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,detect-node-es,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/detect-node-es@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,devlop,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/devlop@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,diff,8.0.3,build,transitive build dependency,BSD-3-Clause,pkg:npm/diff@8.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,diff,5.2.2,runtime,transitive runtime dependency,BSD-3-Clause,pkg:npm/diff@5.2.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,dom-helpers,5.2.1,runtime,transitive runtime dependency,MIT,pkg:npm/dom-helpers@5.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,dompurify,3.4.2,runtime,transitive runtime dependency,(MPL-2.0 OR Apache-2.0),pkg:npm/dompurify@3.4.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,dotenv,16.6.1,runtime,transitive runtime dependency,BSD-2-Clause,pkg:npm/dotenv@16.6.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,downshift,7.6.2,runtime,transitive runtime dependency,MIT,pkg:npm/downshift@7.6.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,draco3d,1.5.7,runtime,transitive runtime dependency,Apache-2.0,pkg:npm/draco3d@1.5.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,earcut,3.0.2,runtime,transitive runtime dependency,ISC,pkg:npm/earcut@3.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,electron-to-chromium,1.5.302,build,transitive build dependency,ISC,pkg:npm/electron-to-chromium@1.5.302,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,error-ex,1.3.4,runtime,transitive runtime dependency,MIT,pkg:npm/error-ex@1.3.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,es5-ext,0.10.64,runtime,transitive runtime dependency,ISC,pkg:npm/es5-ext@0.10.64,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,es6-iterator,2.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/es6-iterator@2.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,es6-symbol,3.1.4,runtime,transitive runtime dependency,ISC,pkg:npm/es6-symbol@3.1.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,esbuild,0.27.3,build,transitive build dependency,MIT,pkg:npm/esbuild@0.27.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,escalade,3.2.0,build,transitive build dependency,MIT,pkg:npm/escalade@3.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,escape-carriage,1.3.1,runtime,transitive runtime dependency,MIT,pkg:npm/escape-carriage@1.3.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,escape-string-regexp,5.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/escape-string-regexp@5.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,esniff,2.0.1,runtime,transitive runtime dependency,ISC,pkg:npm/esniff@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,esprima,4.0.1,build,transitive build dependency,BSD-2-Clause,pkg:npm/esprima@4.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,estree-util-is-identifier-name,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/estree-util-is-identifier-name@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,estree-util-visit,2.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/estree-util-visit@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,event-emitter,0.3.5,runtime,transitive runtime dependency,MIT,pkg:npm/event-emitter@0.3.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ext,1.7.0,runtime,transitive runtime dependency,ISC,pkg:npm/ext@1.7.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,fault,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/fault@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,fdir,6.5.0,build,transitive build dependency,MIT,pkg:npm/fdir@6.5.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,fill-range,7.1.1,build,transitive build dependency,MIT,pkg:npm/fill-range@7.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,find-root,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/find-root@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,format,0.2.2,runtime,transitive runtime dependency,MIT,pkg:npm/format@0.2.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,framer-motion,12.38.0,runtime,transitive runtime dependency,MIT,pkg:npm/framer-motion@12.38.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
